time,event,agent_id,task_id,note
0.0,start,0,0,
0.0,start,1,1,
0.0,start,2,2,
0.0,start,3,3,
6.95,land,2,2,
6.95,start,2,4,
16.393,land,0,0,
16.393,start,0,5,
123.263,land,1,1,
123.263,start,1,6,
139.627,land,1,6,
139.627,start,1,7,
150.186,merge-conflict,1,7,
150.186,abandon,1,7,
150.186,start,1,8,
150.555,merge-conflict,2,4,
150.555,abandon,2,4,
150.555,start,2,9,
180.67,merge-conflict,2,9,
180.67,abandon,2,9,
180.67,start,2,10,
195.087,merge-conflict,2,10,
195.087,abandon,2,10,
195.087,start,2,11,
235.393,merge-conflict,2,11,
235.393,abandon,2,11,
235.393,start,2,12,
871.664,merge-conflict,0,5,
871.664,abandon,0,5,
871.664,start,0,13,
875.871,merge-conflict,0,13,
875.871,abandon,0,13,
875.871,start,0,14,
890.38,merge-conflict,0,14,
890.38,abandon,0,14,
890.38,start,0,15,
903.975,merge-conflict,0,15,
903.975,abandon,0,15,
903.975,start,0,16,
921.557,merge-conflict,0,16,
921.557,abandon,0,16,
921.557,start,0,17,
948.168,merge-conflict,0,17,
948.168,abandon,0,17,
948.168,start,0,18,
966.78,merge-conflict,0,18,
966.78,abandon,0,18,
966.78,start,0,19,
995.784,merge-conflict,2,12,
995.784,abandon,2,12,
995.784,start,2,20,
1030.116,merge-conflict,2,20,
1030.116,abandon,2,20,
1030.116,start,2,21,
1083.154,merge-conflict,0,19,
1083.154,abandon,0,19,
1083.154,start,0,22,
1094.525,merge-conflict,0,22,
1094.525,abandon,0,22,
1094.525,start,0,23,
1110.055,merge-conflict,2,21,
1110.055,abandon,2,21,
1110.055,start,2,24,
1117.524,merge-conflict,2,24,
1117.524,abandon,2,24,
1117.524,start,2,25,
1123.244,merge-conflict,2,25,
1123.244,abandon,2,25,
1123.244,start,2,26,
1127.548,merge-conflict,2,26,
1127.548,abandon,2,26,
1127.548,start,2,27,
1140.044,merge-conflict,2,27,
1140.044,abandon,2,27,
1140.044,start,2,28,
1151.596,merge-conflict,2,28,
1151.596,abandon,2,28,
1151.596,start,2,29,
1303.488,merge-conflict,0,23,
1303.488,abandon,0,23,
1303.488,start,0,30,
1318.605,merge-conflict,0,30,
1318.605,abandon,0,30,
1318.605,start,0,31,
1326.152,merge-conflict,0,31,
1326.152,abandon,0,31,
1326.152,start,0,32,
1356.077,merge-conflict,0,32,
1356.077,abandon,0,32,
1356.077,start,0,33,
1394.132,merge-conflict,0,33,
1394.132,abandon,0,33,
1394.132,start,0,34,
1409.862,merge-conflict,0,34,
1409.862,abandon,0,34,
1409.862,start,0,35,
1414.139,merge-conflict,0,35,
1414.139,abandon,0,35,
1414.139,start,0,36,
1507.938,merge-conflict,0,36,
1507.938,abandon,0,36,
1507.938,start,0,37,
1554.462,merge-conflict,0,37,
1554.462,abandon,0,37,
1554.462,start,0,38,
1573.999,merge-conflict,0,38,
1573.999,abandon,0,38,
1573.999,start,0,39,
1712.773,merge-conflict,0,39,
1712.773,abandon,0,39,
1712.773,start,0,40,
1739.979,merge-conflict,0,40,
1739.979,abandon,0,40,
1739.979,start,0,41,
1754.571,merge-conflict,0,41,
1754.571,abandon,0,41,
1754.571,start,0,42,
1759.206,merge-conflict,0,42,
1759.206,abandon,0,42,
1759.206,start,0,43,
1764.603,merge-conflict,0,43,
1764.603,abandon,0,43,
1764.603,start,0,44,
1798.59,merge-conflict,0,44,
1798.59,abandon,0,44,
1798.59,start,0,45,
1825.631,merge-conflict,0,45,
1825.631,abandon,0,45,
1825.631,start,0,46,
1898.87,merge-conflict,3,3,
1898.87,abandon,3,3,
1898.87,start,3,47,
1938.907,merge-conflict,3,47,
1938.907,abandon,3,47,
1938.907,start,3,48,
2025.165,merge-conflict,3,48,
2025.165,abandon,3,48,
2025.165,start,3,49,
2035.084,merge-conflict,3,49,
2035.084,abandon,3,49,
2035.084,start,3,50,
2045.669,merge-conflict,3,50,
2045.669,abandon,3,50,
2045.669,start,3,51,
2058.299,merge-conflict,3,51,
2058.299,abandon,3,51,
2058.299,start,3,52,
2065.676,merge-conflict,3,52,
2065.676,abandon,3,52,
2065.676,start,3,53,
2072.923,merge-conflict,3,53,
