time,event,agent_id,task_id,note
0.0,start,0,0,
0.0,start,1,1,
0.0,start,2,2,
0.0,start,3,3,
6.374,land,3,3,
6.374,start,3,4,
110.637,land,2,2,
110.637,start,2,5,
139.47,land,2,5,
139.47,start,2,6,
361.267,torn,3,5,task 4's last-writer-wins overwrite of README.md silently discarded task 5's landed edit
361.267,land,3,4,
361.267,start,3,7,
381.572,land,2,6,
381.572,start,2,8,
386.706,land,2,8,
386.706,start,2,9,
390.126,land,3,7,
390.126,start,3,10,
563.819,torn,0,3,task 0's last-writer-wins overwrite of docs/_templates/hacks.html silently discarded task 3's landed edit
563.819,torn,0,2,task 0's last-writer-wins overwrite of docs/_templates/sidebarintro.html silently discarded task 2's landed edit
563.819,land,0,0,
563.819,start,0,11,
569.712,torn,0,8,task 11's last-writer-wins overwrite of MANIFEST.in silently discarded task 8's landed edit
569.712,land,0,11,
569.712,start,0,12,
580.529,torn,0,0,task 12's last-writer-wins overwrite of docs/index.rst silently discarded task 0's landed edit
580.529,land,0,12,
580.529,start,0,13,
586.444,torn,0,12,task 13's last-writer-wins overwrite of docs/index.rst silently discarded task 12's landed edit
586.444,land,0,13,
586.444,start,0,14,
592.944,torn,0,13,task 14's last-writer-wins overwrite of docs/index.rst silently discarded task 13's landed edit
592.944,land,0,14,
592.944,start,0,15,
597.687,torn,0,14,task 15's last-writer-wins overwrite of docs/index.rst silently discarded task 14's landed edit
597.687,land,0,15,
597.687,start,0,16,
610.658,torn,0,15,task 16's last-writer-wins overwrite of docs/index.rst silently discarded task 15's landed edit
610.658,land,0,16,
610.658,start,0,17,
617.983,land,0,17,
617.983,start,0,18,
624.066,land,0,18,
624.066,start,0,19,
668.711,land,0,19,
668.711,start,0,20,
686.754,torn,1,17,task 1's last-writer-wins overwrite of docs/_templates/sidebarlogo.html silently discarded task 17's landed edit
686.754,torn,1,16,task 1's last-writer-wins overwrite of docs/index.rst silently discarded task 16's landed edit
686.754,land,1,1,
686.754,start,1,21,
708.414,land,0,20,
708.414,start,0,22,
713.337,land,1,21,
713.337,start,1,23,
735.485,land,1,23,
735.485,start,1,24,
795.034,land,0,22,
795.034,start,0,25,
846.46,land,1,24,
846.46,start,1,26,
937.909,torn,1,22,task 26's last-writer-wins overwrite of .vscode/settings.json silently discarded task 22's landed edit
937.909,land,1,26,
937.909,start,1,27,
1153.328,land,1,27,
1153.328,start,1,28,
1160.116,torn,1,7,task 28's last-writer-wins overwrite of setup.py silently discarded task 7's landed edit
1160.116,land,1,28,
1160.116,start,1,29,
1174.844,torn,1,1,task 29's last-writer-wins overwrite of docs/index.rst silently discarded task 1's landed edit
1174.844,land,1,29,
1174.844,start,1,30,
1185.0,land,1,30,
1185.0,start,1,31,
1288.717,land,0,25,
1288.717,start,0,32,
1291.528,land,0,32,
1291.528,start,0,33,
1295.07,land,0,33,
1295.07,start,0,34,
1303.771,torn,0,29,task 34's last-writer-wins overwrite of docs/index.rst silently discarded task 29's landed edit
1303.771,land,0,34,
1303.771,start,0,35,
1311.339,torn,0,34,task 35's last-writer-wins overwrite of docs/index.rst silently discarded task 34's landed edit
1311.339,land,0,35,
1311.339,start,0,36,
1318.703,torn,0,35,task 36's last-writer-wins overwrite of docs/index.rst silently discarded task 35's landed edit
1318.703,land,0,36,
1318.703,start,0,37,
1323.254,torn,0,36,task 37's last-writer-wins overwrite of docs/index.rst silently discarded task 36's landed edit
1323.254,land,0,37,
1323.254,start,0,38,
1327.943,torn,0,4,task 38's last-writer-wins overwrite of README.md silently discarded task 4's landed edit
1327.943,land,0,38,
1327.943,start,0,39,
1337.905,torn,0,37,task 39's last-writer-wins overwrite of docs/index.rst silently discarded task 37's landed edit
1337.905,land,0,39,
1337.905,start,0,40,
1345.581,land,0,40,
1345.581,start,0,41,
1368.662,torn,0,38,task 41's last-writer-wins overwrite of README.md silently discarded task 38's landed edit
1368.662,land,0,41,
1368.662,start,0,42,
1375.118,torn,0,41,task 42's last-writer-wins overwrite of README.md silently discarded task 41's landed edit
1375.118,land,0,42,
1375.118,start,0,43,
1385.685,torn,0,42,task 43's last-writer-wins overwrite of README.md silently discarded task 42's landed edit
1385.685,land,0,43,
