time,event,agent_id,task_id,note
0.0,start-bypass,0,0,
0.0,start,1,1,
25.378,land,0,0,
25.378,start,0,2,
31.196,land,0,2,
31.196,refuse,0,3,
46.196,refuse,0,3,
61.196,start-bypass,0,3,
87.01,land,1,1,
87.01,start,1,4,
225.201,conflict-at-land,1,4,
240.201,start,1,4,
341.183,conflict-at-land,1,4,
356.183,start,1,4,
519.324,conflict-at-land,1,4,
534.324,start,1,4,
716.796,conflict-at-land,1,4,
731.796,start,1,4,
835.239,conflict-at-land,1,4,
850.239,start-bypass,1,4,
997.817,land,1,4,
997.817,start,1,5,
1657.257,torn,0,4,task 3's last-writer-wins overwrite of appveyor.yml silently discarded task 4's landed edit
1657.257,torn,0,0,task 3's last-writer-wins overwrite of docs/_templates/sidebarintro.html silently discarded task 0's landed edit
1657.257,land,0,3,
1657.257,start,0,6,
1671.556,land,0,6,
1671.556,start-bypass,0,7,
1679.053,torn,0,3,task 7's last-writer-wins overwrite of README.rst silently discarded task 3's landed edit
1679.053,land,0,7,
1679.053,refuse,0,8,
1694.053,refuse,0,8,
1709.053,refuse,0,8,
1724.053,refuse,0,8,
1739.053,refuse,0,8,
1754.053,refuse,0,8,
1769.053,refuse,0,8,
1784.053,start-bypass,0,8,
1816.95,conflict-at-land,1,5,
1831.95,start,1,5,
2789.252,conflict-at-land,1,5,
2804.252,start-bypass,1,5,
3946.906,land,1,5,
3946.906,start,1,9,
3979.353,conflict-at-land,1,9,
3994.353,start,1,9,
4041.934,conflict-at-land,1,9,
4056.934,start,1,9,
4109.932,conflict-at-land,1,9,
4124.932,start,1,9,
4175.249,conflict-at-land,1,9,
4190.249,start,1,9,
4227.294,conflict-at-land,1,9,
4242.294,start,1,9,
4293.933,conflict-at-land,1,9,
4308.933,start,1,9,
4351.066,conflict-at-land,1,9,
4366.066,start,1,9,
4396.336,conflict-at-land,1,9,
4411.336,start,1,9,
4460.83,conflict-at-land,1,9,
4475.83,start,1,9,
4509.59,conflict-at-land,1,9,
4524.59,start,1,9,
4571.707,conflict-at-land,1,9,
4586.707,start,1,9,
4625.549,conflict-at-land,1,9,
4640.549,start,1,9,
4682.762,conflict-at-land,1,9,
4697.762,start,1,9,
4740.289,conflict-at-land,1,9,
4755.289,start,1,9,
4797.03,conflict-at-land,1,9,
4812.03,start-bypass,1,9,
4842.525,torn,1,5,task 9's last-writer-wins overwrite of HISTORY.rst silently discarded task 5's landed edit
4842.525,land,1,9,
4842.525,start,1,10,
4858.004,conflict-at-land,1,10,
4873.004,start,1,10,
4884.238,conflict-at-land,1,10,
4899.238,start-bypass,1,10,
4911.254,land,1,10,
4911.254,start,1,11,
4960.072,land,1,11,
4960.072,start,1,12,
5759.098,land,1,12,
5759.098,start,1,13,
5765.147,land,1,13,
5765.147,start,1,14,
5780.848,land,1,14,
5780.848,start,1,15,
5791.186,land,1,15,
5791.186,start,1,16,
5817.946,land,1,16,
5817.946,start-bypass,1,17,
5842.52,torn,1,7,task 17's last-writer-wins overwrite of README.rst silently discarded task 7's landed edit
5842.52,torn,1,9,task 17's last-writer-wins overwrite of setup.py silently discarded task 9's landed edit
5842.52,land,1,17,
5842.52,start,1,18,
5860.996,land,1,18,
5860.996,start,1,19,
6053.044,land,1,19,
6053.044,start,1,20,
6102.811,land,1,20,
6102.811,start,1,21,
6160.038,land,1,21,
6160.038,start,1,22,
6169.416,land,1,22,
6169.416,start-bypass,1,23,
6395.053,land,1,23,
6395.053,start,1,24,
6403.28,land,1,24,
6403.28,start,1,25,
6409.418,land,1,25,
6409.418,start,1,26,
6415.823,land,1,26,
6415.823,start,1,27,
6426.575,land,1,27,
6426.575,start,1,28,
6436.251,land,1,28,
6436.251,start,1,29,
40696.062,torn,0,23,task 8's last-writer-wins overwrite of HISTORY.rst silently discarded task 23's landed edit
40696.062,torn,0,10,task 8's last-writer-wins overwrite of requests/__init__.py silently discarded task 10's landed edit
