time,event,agent_id,task_id,note
0.0,start,0,0,
0.0,refuse,1,1,
0.0,abandon,1,1,
0.0,refuse,2,2,
0.0,abandon,2,2,
0.0,refuse,3,3,
0.0,abandon,3,3,
0.0,start,4,4,
0.0,refuse,5,5,
0.0,abandon,5,5,
0.0,start,6,6,
0.0,start,7,7,
0.0,start,1,8,
0.0,start,2,9,
0.0,start,3,10,
0.0,refuse,5,11,
0.0,abandon,5,11,
0.0,refuse,5,12,
0.0,abandon,5,12,
0.0,refuse,5,13,
0.0,abandon,5,13,
0.0,refuse,5,14,
0.0,abandon,5,14,
0.0,refuse,5,15,
0.0,abandon,5,15,
0.0,refuse,5,16,
0.0,abandon,5,16,
0.0,refuse,5,17,
0.0,abandon,5,17,
0.0,start,5,18,
5.309,land,5,18,
5.309,start,5,19,
7.208,land,1,8,
7.208,start,1,20,
18.022,land,7,7,
18.022,refuse,7,21,
18.022,abandon,7,21,
18.022,start,7,22,
45.515,land,1,20,
45.515,start,1,23,
46.788,conflict-at-land,5,19,
46.788,abandon,5,19,
46.788,start,5,24,
62.21,conflict-at-land,1,23,
62.21,abandon,1,23,
62.21,start,1,25,
96.676,land,7,22,
96.676,start,7,26,
167.547,land,5,24,
167.547,start,5,27,
181.712,land,7,26,
181.712,start,7,28,
189.33,conflict-at-land,7,28,
189.33,abandon,7,28,
189.33,refuse,7,29,
189.33,abandon,7,29,
189.33,start,7,30,
198.568,land,7,30,
198.568,start,7,31,
251.004,conflict-at-land,6,6,
251.004,abandon,6,6,
251.004,refuse,6,32,
251.004,abandon,6,32,
251.004,refuse,6,33,
251.004,abandon,6,33,
251.004,refuse,6,34,
251.004,abandon,6,34,
251.004,refuse,6,35,
251.004,abandon,6,35,
251.004,refuse,6,36,
251.004,abandon,6,36,
251.004,refuse,6,37,
251.004,abandon,6,37,
251.004,refuse,6,38,
251.004,abandon,6,38,
251.004,refuse,6,39,
251.004,abandon,6,39,
251.004,start,6,40,
256.17,conflict-at-land,6,40,
256.17,abandon,6,40,
256.17,refuse,6,41,
256.17,abandon,6,41,
256.17,refuse,6,42,
256.17,abandon,6,42,
256.17,refuse,6,43,
256.17,abandon,6,43,
256.17,refuse,6,44,
256.17,abandon,6,44,
256.17,refuse,6,45,
256.17,abandon,6,45,
256.17,refuse,6,46,
256.17,abandon,6,46,
256.17,refuse,6,47,
256.17,abandon,6,47,
256.17,refuse,6,48,
256.17,abandon,6,48,
256.17,refuse,6,49,
256.17,abandon,6,49,
256.17,refuse,6,50,
256.17,abandon,6,50,
256.17,refuse,6,51,
256.17,abandon,6,51,
256.17,refuse,6,52,
256.17,abandon,6,52,
256.17,start,6,53,
418.67,land,4,4,
418.67,start,4,54,
425.118,conflict-at-land,4,54,
425.118,abandon,4,54,
425.118,start,4,55,
433.928,conflict-at-land,4,55,
433.928,abandon,4,55,
433.928,start,4,56,
436.602,conflict-at-land,4,56,
436.602,abandon,4,56,
436.602,refuse,4,57,
436.602,abandon,4,57,
436.602,start,4,58,
439.386,land,4,58,
439.386,start,4,59,
446.796,conflict-at-land,4,59,
446.796,abandon,4,59,
446.796,refuse,4,60,
446.796,abandon,4,60,
446.796,refuse,4,61,
446.796,abandon,4,61,
446.796,refuse,4,62,
446.796,abandon,4,62,
446.796,start,4,63,
449.843,land,4,63,
449.843,start,4,64,
451.566,conflict-at-land,5,27,
451.566,abandon,5,27,
451.566,start,5,65,
454.091,land,5,65,
454.091,start,5,66,
463.978,conflict-at-land,6,53,
463.978,abandon,6,53,
463.978,start,6,67,
469.348,conflict-at-land,6,67,
469.348,abandon,6,67,
469.348,start,6,68,
474.04,conflict-at-land,6,68,
474.04,abandon,6,68,
474.04,start,6,69,
519.316,conflict-at-land,6,69,
519.316,abandon,6,69,
519.316,start,6,70,
527.112,conflict-at-land,6,70,
527.112,abandon,6,70,
527.112,start,6,71,
540.368,conflict-at-land,6,71,
540.368,abandon,6,71,
540.368,start,6,72,
545.223,conflict-at-land,6,72,
545.223,abandon,6,72,
545.223,start,6,73,
552.639,conflict-at-land,6,73,
552.639,abandon,6,73,
552.639,start,6,74,
559.708,conflict-at-land,6,74,
559.708,abandon,6,74,
559.708,start,6,75,
569.974,conflict-at-land,6,75,
569.974,abandon,6,75,
569.974,start,6,76,
592.365,conflict-at-land,6,76,
592.365,abandon,6,76,
592.365,start,6,77,
599.311,conflict-at-land,6,77,
599.311,abandon,6,77,
599.311,start,6,78,
602.833,conflict-at-land,6,78,
602.833,abandon,6,78,
602.833,start,6,79,
632.938,conflict-at-land,6,79,
632.938,abandon,6,79,
632.938,start,6,80,
644.535,conflict-at-land,6,80,
644.535,abandon,6,80,
644.535,start,6,81,
656.029,conflict-at-land,6,81,
656.029,abandon,6,81,
656.029,start,6,82,
665.59,conflict-at-land,6,82,
665.59,abandon,6,82,
665.59,start,6,83,
672.504,conflict-at-land,6,83,
672.504,abandon,6,83,
672.504,start,6,84,
679.279,conflict-at-land,6,84,
679.279,abandon,6,84,
679.279,start,6,85,
691.001,conflict-at-land,6,85,
691.001,abandon,6,85,
691.001,start,6,86,
705.324,conflict-at-land,1,25,
705.324,abandon,1,25,
705.324,refuse,1,87,
705.324,abandon,1,87,
705.324,refuse,1,88,
705.324,abandon,1,88,
705.324,refuse,1,89,
705.324,abandon,1,89,
705.324,refuse,1,90,
705.324,abandon,1,90,
705.324,refuse,1,91,
705.324,abandon,1,91,
705.324,refuse,1,92,
705.324,abandon,1,92,
705.324,refuse,1,93,
705.324,abandon,1,93,
705.324,refuse,1,94,
705.324,abandon,1,94,
705.324,refuse,1,95,
705.324,abandon,1,95,
705.324,refuse,1,96,
705.324,abandon,1,96,
705.324,refuse,1,97,
705.324,abandon,1,97,
705.324,refuse,1,98,
705.324,abandon,1,98,
705.324,refuse,1,99,
705.324,abandon,1,99,
705.324,start,1,100,
706.274,conflict-at-land,6,86,
706.274,abandon,6,86,
706.274,start,6,101,
710.039,conflict-at-land,6,101,
710.039,abandon,6,101,
710.039,start,6,102,
716.042,conflict-at-land,6,102,
716.042,abandon,6,102,
716.042,refuse,6,103,
716.042,abandon,6,103,
716.042,start,6,104,
719.638,conflict-at-land,6,104,
719.638,abandon,6,104,
719.638,start,6,105,
730.587,conflict-at-land,6,105,
730.587,abandon,6,105,
730.587,refuse,6,106,
730.587,abandon,6,106,
730.587,refuse,6,107,
730.587,abandon,6,107,
730.587,start,6,108,
732.162,conflict-at-land,1,100,
732.162,abandon,1,100,
732.162,start,1,109,
737.965,conflict-at-land,6,108,
737.965,abandon,6,108,
737.965,start,6,110,
748.299,land,4,64,
748.299,start,4,111,
767.03,conflict-at-land,4,111,
767.03,abandon,4,111,
767.03,start,4,112,
770.193,land,6,110,
770.193,start,6,113,
776.796,land,1,109,
776.796,start,1,114,
782.056,land,4,112,
782.056,start,4,115,
782.748,land,1,114,
782.748,start,1,116,
790.61,conflict-at-land,6,113,
790.61,abandon,6,113,
790.61,refuse,6,117,
790.61,abandon,6,117,
790.61,refuse,6,118,
790.61,abandon,6,118,
790.61,start,6,119,
807.723,land,7,31,
807.723,refuse,7,120,
807.723,abandon,7,120,
807.723,refuse,7,121,
807.723,abandon,7,121,
807.723,start,7,122,
820.843,land,6,119,
820.843,start,6,123,
831.712,conflict-at-land,7,122,
831.712,abandon,7,122,
831.712,refuse,7,124,
831.712,abandon,7,124,
831.712,start,7,125,
836.878,conflict-at-land,7,125,
836.878,abandon,7,125,
836.878,start,7,126,
851.84,conflict-at-land,7,126,
851.84,abandon,7,126,
851.84,refuse,7,127,
851.84,abandon,7,127,
851.84,start,7,128,
852.052,land,0,0,
852.052,refuse,0,129,
852.052,abandon,0,129,
852.052,start,0,130,
874.992,land,0,130,
874.992,refuse,0,131,
874.992,abandon,0,131,
874.992,start,0,132,
880.592,land,6,123,
880.592,refuse,6,133,
880.592,abandon,6,133,
880.592,refuse,6,134,
880.592,abandon,6,134,
880.592,refuse,6,135,
880.592,abandon,6,135,
880.592,start,6,136,
881.734,conflict-at-land,0,132,
881.734,abandon,0,132,
881.734,start,0,137,
887.798,land,0,137,
887.798,start,0,138,
891.07,land,0,138,
891.07,start,0,139,
892.622,land,6,136,
892.622,start,6,140,
904.984,land,7,128,
904.984,refuse,7,141,
904.984,abandon,7,141,
904.984,start,7,142,
944.508,conflict-at-land,4,115,
944.508,abandon,4,115,
944.508,start,4,143,
954.236,land,0,139,
954.236,refuse,0,144,
954.236,abandon,0,144,
954.236,refuse,0,145,
954.236,abandon,0,145,
954.236,start,0,146,
961.799,conflict-at-land,0,146,
961.799,abandon,0,146,
961.799,start,0,147,
968.243,land,0,147,
968.243,start,0,148,
969.31,conflict-at-land,7,142,
969.31,abandon,7,142,
969.31,refuse,7,149,
969.31,abandon,7,149,
969.31,refuse,7,150,
969.31,abandon,7,150,
969.31,start,7,151,
973.34,conflict-at-land,1,116,
973.34,abandon,1,116,
973.34,start,1,152,
976.463,land,7,151,
976.463,start,7,153,
980.154,land,1,152,
980.154,refuse,1,154,
980.154,abandon,1,154,
980.154,start,1,155,
985.043,conflict-at-land,1,155,
985.043,abandon,1,155,
985.043,start,1,156,
991.398,land,7,153,
991.398,start,7,157,
991.924,conflict-at-land,1,156,
991.924,abandon,1,156,
991.924,start,1,158,
995.199,land,1,158,
995.199,refuse,1,159,
995.199,abandon,1,159,
995.199,start,1,160,
995.81,land,7,157,
995.81,start,7,161,
1018.381,conflict-at-land,7,161,
1018.381,abandon,7,161,
1018.381,start,7,162,
1035.15,conflict-at-land,4,143,
1035.15,abandon,4,143,
1035.15,refuse,4,163,
1035.15,abandon,4,163,
1035.15,refuse,4,164,
1035.15,abandon,4,164,
1035.15,start,4,165,
1040.436,conflict-at-land,7,162,
1040.436,abandon,7,162,
1040.436,refuse,7,166,
1040.436,abandon,7,166,
1040.436,start,7,167,
1047.031,land,1,160,
1047.031,refuse,1,168,
1047.031,abandon,1,168,
1047.031,refuse,1,169,
1047.031,abandon,1,169,
1047.031,refuse,1,170,
1047.031,abandon,1,170,
1047.031,start,1,171,
1049.557,conflict-at-land,7,167,
1049.557,abandon,7,167,
1049.557,start,7,172,
1054.639,land,7,172,
1054.639,start,7,173,
1059.596,land,7,173,
1059.596,refuse,7,174,
1059.596,abandon,7,174,
1059.596,start,7,175,
1061.579,land,1,171,
1061.579,refuse,1,176,
1061.579,abandon,1,176,
1061.579,start,1,177,
1067.302,conflict-at-land,1,177,
1067.302,abandon,1,177,
1067.302,start,1,178,
1074.336,land,7,175,
1074.336,start,7,179,
1082.966,conflict-at-land,7,179,
1082.966,abandon,7,179,
1082.966,start,7,180,
1083.267,land,4,165,
1083.267,refuse,4,181,
1083.267,abandon,4,181,
1083.267,refuse,4,182,
1083.267,abandon,4,182,
1083.267,start,4,183,
1092.905,conflict-at-land,4,183,
1092.905,abandon,4,183,
1092.905,refuse,4,184,
1092.905,abandon,4,184,
1092.905,refuse,4,185,
1092.905,abandon,4,185,
1092.905,refuse,4,186,
1092.905,abandon,4,186,
1092.905,refuse,4,187,
1092.905,abandon,4,187,
1092.905,refuse,4,188,
1092.905,abandon,4,188,
1092.905,start,4,189,
1109.46,land,4,189,
1109.46,start,4,190,
1116.207,land,4,190,
1116.207,start,4,191,
1124.25,land,7,180,
1124.25,start,7,192,
1131.262,conflict-at-land,5,66,
1131.262,abandon,5,66,
1131.262,refuse,5,193,
1131.262,abandon,5,193,
1131.262,refuse,5,194,
1131.262,abandon,5,194,
1131.262,start,5,195,
1141.893,land,1,178,
1141.893,refuse,1,196,
1141.893,abandon,1,196,
1141.893,start,1,197,
1146.169,conflict-at-land,1,197,
1146.169,abandon,1,197,
1146.169,refuse,1,198,
1146.169,abandon,1,198,
1146.169,refuse,1,199,
1146.169,abandon,1,199,
1165.391,land,5,195,
1177.299,conflict-at-land,4,191,
1177.299,abandon,4,191,
1206.658,conflict-at-land,6,140,
1206.658,abandon,6,140,
1259.424,conflict-at-land,7,192,
1259.424,abandon,7,192,
1790.972,conflict-at-land,0,148,
1790.972,abandon,0,148,
5199.575,land,3,10,
5486.443,land,2,9,
